Port_ID,ROI,PnL,Sharpe_Ratio,MDD,Win_Rate,Win_Positions,Total_Positions,Score
3784403294629753856,0.6673623441311455,2521.81430468,0.10658506601925931,271.29198097000017,30.231404958677686,1829,6050,593.004445236811
3943533600390906881,2.110591759872709,2361.4245720499994,0.42807920222246326,32.30352141000003,54.80386583285958,964,1759,591.7097947526921
4027747397961573889,0.3599368886138821,2638.2194499600005,0.08976022874771172,483.90628998,45.0,207,460,591.5948521053339
4037179073830813185,1.3875698237204068,2331.43490998,0.24056754653620313,0.0,42.465753424657535,31,73,587.5696872938892
3939925275039085824,1.3006710728356763,2378.8786707,0.22595328142597082,78.62181990000008,36.23481781376518,2148,5928,586.9852684495123
4041860229502600193,2.71442167882092,2327.33599982,0.4571934663380226,0.0,39.175257731958766,38,97,586.6572909251097
4040843843196854529,2.0718542981059644,2151.70406,0.3416676069898303,0.0,32.20338983050847,19,59,541.8362437938806
4035034554469394176,4.289273434384598,2517.3207997300005,0.10896770520343158,632.4248999399999,16.70886075949367,66,395,537.4459265888056
4022641794255717633,3.5947538657216573,2176.83382376,0.558737617842448,115.99559387999989,43.52280237937872,2634,6052,532.3515707792229
4023616625178799873,1.6818685390605084,2087.7711930100004,0.25334428453106705,3.088799999999992,40.991535671100365,339,827,526.1338612382345
3944658614777849089,7.142433618139712,2074.4499799600003,0.4074903672652917,0.0,44.44444444444444,20,45,525.2811675933395
3887577207880438784,0.43424281588827046,2417.51403674,0.08791090507202144,577.6136464800004,47.81818181818182,2893,6050,522.666135420599
3975392755164484097,0.3087497194974453,2330.27031414,0.09520516173523122,451.2251471999999,27.99343903772553,512,1829,517.7948163069689
4008537296438699777,1.5239569982815564,2330.84564531,0.10757234012134224,543.7563162,46.54205607476635,249,535,506.28087107248535
4014818740371615232,0.45814411011196965,2013.6475100900002,0.1911128490456643,94.40199994,20.982986767485823,111,529,491.5255420110914
4031673021422897664,0.9831945125522416,1984.7171999900002,0.26854565826741766,64.52999999999997,31.4410480349345,72,229,489.9925722864126
4037785885739608577,6.582305205190574,1934.5792352600001,0.22307365285662156,0.0,23.228346456692915,59,254,487.9869497527978
3988205565930333696,0.6694553406920348,3283.93800993,0.07394235302005198,2247.3695699599994,38.00539083557952,141,371,487.8952311448697
4037717032428033792,4.901452031220193,1897.3229995000002,0.22211094110553858,0.0,32.17665615141956,102,317,479.0632732877292
